Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA01/2015/1061/F,21/12/2015,,21/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Detached Dwelling with Integral Garage,Between 302 and 302A Townhill Road  Rasharkin,"297,248","410,706",Approved,Approved,21/10/2016,Q3,,,41.4,, 
LA01/2015/1062/A,21/12/2015,,21/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Consent to Display,Local,Other,Urban, , ,"Installation of 2 illuminated box signs on front elevation, decals on windows and new internal cash desk sign",Laura Ashley  2-6 Stone Row  Coleraine,"284,845","432,364",Approved,Approved,05/04/2016,Q1,,,13.8,, 
LA01/2015/1063/F,22/12/2015,,22/12/2015,Causeway Coast and Glens,EAST ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed new single storey family room extension to rear of existing dwelling.,10 Parkanore Estate  Glenariffe,"323,972","425,248",Approved,Approved,10/05/2016,Q1,,,18.4,, 
LA01/2015/1064/F,21/12/2015,,21/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Urban, , ,Demolish existing Gospel Hall and construct new Gospel Hall and car parking,Gospel Hall  Brook Street  Coleraine,"285,079","432,660",Approved,Approved,02/09/2016,Q2,,,34.4,, 
LA01/2015/1065/O,21/12/2015,,21/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Single Dwelling House and Access,Lands approx 120m North East of 118a Coolkeeran Road  Loughgiel,"308,437","426,899",Approved,Approved,06/10/2016,Q3,,,39.2,, 
LA01/2015/1067/F,18/12/2015,,18/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Major,Civic,Rural: Countryside, , ,"Construction of c. 17.4km of 110kv overhead electricity transmission line including associated support structures and other apparatus and two sections of connecting underground cable (c. 0.4km and c. 1.4km) linking Brockaghboy Wind Farm Substation, Drumbane Road, Garvagh, Coleraine, BT51 5DR (approved under planning ref C/2007/1186/F) and NIE Networks Rasharkin Main Substation, Finvoy Road, Rasharkin, Ballymena, BT44 8SD (approved under planning ref D/2012/0276/F).",Linear Infrastructure Over/across: Magheraboy; Ballydonnelly; Lisnagaver; Culmore; Gortereghy; Moneymore; Kilrea; Lisnagroat; Drumane; Drumagarner; Moneysallin; Gortmacrane; Bovedy; Killygullib Glebe; Lismoyle; Moyletra Toy; Lisachrin; Crossland; Craigavole; Tamneyrankin; Ballylame; Ballydullaghan; Laragh; Drumbane; Dunavenny And Brockaghboy. Circa 12.9km Of Overhead Line Falls Within Causeway Coast And Glens Borough Council And Circa 5.9km Within Mid Ulster District Council.,"296,254","413,601",Approved,Approved,05/10/2016,Q3,,,39.2,, 
LA01/2015/1068/F,22/12/2015,,22/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed New Dwelling and Garage,Rear of 27 Drumeil Road  Aghadowey,"290,801","419,784",Approved,Approved,07/07/2016,Q2,,,26.6,, 
LA01/2015/1071/F,22/12/2015,,22/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Mixed Use,Urban, , ,"Alterations and extension providing garage to rear of site at 115 Hopefield Road, Portrush",115 Hopefield Road  Portrush,"286,340","439,060",Approved,Approved,27/06/2016,Q1,,,25,, 
LA01/2015/1072/F,22/12/2015,,22/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Urban,Replacement single urban dwellings, ,"Proposed replacement two storey dwelling @ 6 Strandmore, Portrush for domestic use",6 Strandmore  Portrush,"285,990","440,592",Approved,Approved,21/07/2016,Q2,,,28.2,, 
LA01/2015/1073/F,29/12/2015,,29/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Other,Rural: Countryside, , ,Single Storey Rear Disability Bedroom/Shower Extension.,62 Atlantic Road  Coleraine.,"285,115","436,510",Approved,Approved,18/04/2016,Q1,,,15,, 
LA01/2015/1074/F,22/12/2015,,22/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed Ground Floor Extensions to accommodate a W C and Living Room.,28 Lisnagrot Road  Kilrea.,"292,752","412,073",Approved,Approved,04/05/2016,Q1,,,17.6,, 
LA01/2015/1075/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Side/Rear Single Storey Extension to Existing Dwelling.,29 Ballywillin Road  Portrush.,"286,489","439,894",Approved,Approved,05/04/2016,Q1,,,13.4,, 
LA01/2015/1076/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single Storey Rear Extension to Existing Dwelling and Modernisation of Front Bay Window.,11 Causeway View  Portballintrae.,"293,227","441,595",Approved,Approved,17/06/2016,Q1,,,23.6,, 
LA01/2015/1078/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Commercial,Urban, , ,Proposed Extension of Existing Rear Canopy and Loading Platform.,Royal Mail  Coleraine Delivery Office  16-18 New Row  Coleraine.,"284,931","432,341",Approved,Approved,20/05/2016,Q1,,,19.8,, 
LA01/2015/1080/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Other,Rural: Settlement, , ,Ground floor single storey rear extension incorporating a bedroom and shower room.,8 Lilac Avenue  Limavady  BT49 0HS,"268,021","425,021",Approved,Approved,13/05/2016,Q1,,,18.8,, 
LA01/2015/1081/O,21/12/2015,,21/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed site for replacement dwelling and garage,Approx. 130m SSW of 61 Magheramore Road  Dungiven,"267,647","406,648",Approved,Approved,10/03/2017,Q4,,,60.6,, 
LA01/2016/0001/F,11/12/2015,,18/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ," Retention of extensions and alterations completed to dwelling at No.141 Clooney Road, Eglinton",141 Clooney Road  Eglinton  BT47 3DX,"255,597","421,147",Approved,Approved,22/04/2016,Q1,,,16.6,, 
LA01/2016/0003/F,21/12/2015,,21/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural other (settlement), ,Change of use and alterations to form hot food take away and one no 2 bedroom townhouse.,32-34 Main Street  Rasharkin,"297,176","413,320",Pending, ,,,,,,1,12 months and over
LA01/2016/0004/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Major,Civic,Rural: Countryside, , ,"Renewal of previously approved reference no. E/2010/0314/F for the construction of new changing rooms, toilets, meeting room, first aid facilities and outdoor trim trail.",Lands immediately East and South East of Glenrovers GAC Club House and to the rear of no. 150 Glenshesk Road  Armoy  Ballymoney,"308,891","433,410",Approved,Approved,15/11/2016,Q3,,,44.4,, 
LA01/2016/0005/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed alterations and extensions to provide granny annex,10 Conogher Road  Ballymoney,"296,718","429,120",Approved,Approved,13/04/2016,Q1,,,14.6,, 
LA01/2016/0006/RM,23/12/2015,,23/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Farm Dwelling and Garage,80m NW of 324 Craigs Road  Rasharkin,"299,678","410,392",Approved,Approved,12/04/2016,Q1,,,14.4,, 
LA01/2016/0008/F,31/12/2015,,31/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New single storey dwelling with detached garage/ store including new entrance/ exit to supersede dwelling and garage approved under B/2009/0294/RM (expired),Immediately East of 74 Sheskin Road  Minegallagher Glebe  Greysteel,"255,780","417,317",Approved,Approved,21/06/2016,Q1,,,23.4,, 
LA01/2016/0009/F,31/12/2015,,31/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Urban,Replacement single urban dwellings, ,"Proposed redevelopment of no 21 Lansdowne Crescent into a private 3-storey town house with 7 no bedrooms. The replacement front fascade to match existing fascade exactly including 2-storey projecting bay window. Also included is a single storey projection to the rear with flat roof over to provide kitchen, utility and playroom facilities and a domestic garage to the rear of the plot with a playroom over",21 Lansdowne Cres  Portrush,"285,537","441,165",Approved,Approved,14/06/2016,Q1,,,22.4,, 
LA01/2016/0010/F,04/01/2016,,04/01/2016,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single Storey Rear Extension to Dwelling.,16 Eastburn Crescent  Ballymoney.,"295,815","426,462",Approved,Approved,28/04/2016,Q1,,,16,, 
LA01/2016/0011/F,04/01/2016,,04/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear of dwelling to provide family room,21 Galvally Avenue  Portstewart,"282,907","438,341",Approved,Approved,23/09/2016,Q2,,,36.2,, 
LA01/2016/0012/F,04/01/2016,,04/01/2016,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Rear extension to dwelling,8 Castle Park  Deffrick  Ballymoney,"299,008","434,586",Approved,Approved,15/04/2016,Q1,,,14.2,, 
LA01/2016/0013/F,31/12/2015,,04/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,"Proposed erection of a wind turbine, 40m hub height, 30m rotor diameter, overall height 55m",Site located approximately 250m North East of No. 16 Cloghan Road  Limavady,"272,626","418,340",Approved,Approved,20/06/2016,Q1,,,23,, 
LA01/2016/0014/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Industrial,Rural: Countryside, , ,Proposed permanent 50m high lattice anemometer ( wind measurement) mast as replacement for 50m pole mast permitted by D/2006/0599/F.,747m North-West of 79 Glenbuck Road  Dunloy  Ballymena.,"300,723","416,218",Approved,Approved,12/05/2016,Q1,,,18.6,, 
LA01/2016/0015/F,05/01/2016,,05/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Amendment to planning approval C/2013/0260/F. Change in hub height from 30m to 40m and change in rotor diameter from 30m to 34m.,Lands 455m North West of 15 Mullan Road  Kilrea,"290,618","415,400",Approved,Approved,14/06/2016,Q1,,,22,, 
LA01/2016/0016/F,18/12/2015,,18/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Civic,Rural: Countryside, ,Hydroelectricity,"To develop a microhydroelectric, renewable energy system with an output up to a maximum of 20kw, on the Greenan Water to generate electricity to include construction of intake and turbine house.",Land at the intake at approx. 1900m SSE of 16 Greenan Road  Ballycastle and land at the turbine house approx. 700m SSE of 16 Greenan Road  Ballycastle.,"315,122","433,993",Pending, ,,,,,,1,12 months and over
LA01/2016/0017/F,23/12/2015,,06/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Two Storey Side Extension to Existing Dwelling,9 Carragh Road  Bushmills,"293,202","436,216",Approved,Approved,04/08/2016,Q2,,,28.8,, 
LA01/2016/0018/F,21/12/2015,,21/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,"Proposed demolition of the existing house and retain garages and then replace the dwelling, with altered/improved vehicular access onto Chapel Road.",19 Chapel Road  Dungiven.,"269,460","408,672",Approved,Approved,23/11/2016,Q3,,,46,, 
LA01/2016/0019/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed Replacement Dwelling and Garage.,43 Birren Road  Dungiven.,"271,734","406,031",Approved,Approved,25/07/2016,Q2,,,28.4,, 
LA01/2016/0021/F,07/01/2016,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Garage Conversion.,18 Dunluce Park  Portballintrae.,"292,472","441,661",Approved,Approved,31/05/2016,Q1,,,19.6,, 
LA01/2016/0022/F,07/01/2016,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Other,Rural: Settlement, , ,"Application to vary Condition no. 1 of C/2012/0373/F. Retention of Site for Temporary Touring Caravan use (10 years) welfare, servicing and all associated activity.",50-58 Sea Road  Castlerock.,"277,384","435,747",Approved,Approved,10/06/2016,Q1,,,21.2,, 
LA01/2016/0024/A,07/01/2016,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Consent to Display,Local,Other,Urban, , ,"The proposed removal and replacement of the existing signs with three new brand metal fascia signs and a projectiing sign, all signs will be internally illuminated.",Marks and Spencers  13 The Diamond  Coleraine.,"284,772","432,343",Approved,Approved,05/04/2016,Q1,,,12,, 
LA01/2016/0025/F,07/01/2016,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Industrial,Rural: Countryside, , ,Proposed retention of plant machinery associated with binder cement production plant (C/2014/0041/F),Lands 170m north-east of 1B Letterloan Road   Coleraine   Co Londonderry,"282,069","427,534",Approved,Approved,12/05/2016,Q1,,,17.2,, 
LA01/2016/0026/LBC,29/12/2015,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Listed Building Consents,Local,Other,Rural: Countryside, , ,"Minor internal works to facilitate ongoing use of the house as a guesthouse, and including fire alarm, detectors, escape and directional signage and fire doors and partitions.  Also with provision of new disabled ground floor bedroom and WC following the requirements of NITB",Drenagh  Drenagh Estate  15 Downland Road  Limavady,"268,883","423,538",Approved,Approved,26/05/2016,Q1,,,19.2,, 
LA01/2016/0027/F,06/01/2016,,06/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, , ,Proposed laneway and associated car parking.,Coopers Lane Nursey  130a Ballyquin Road  Limavady,"268,831","419,388",Approved,Approved,21/11/2016,Q3,,,44,, 
LA01/2016/0028/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed 2-storey replacement dwelling and single-storey detached garage,Approx 360m SE of 35 Dunbrock Road  Ballykelly,"260,557","418,733",Approved,Approved,10/11/2016,Q3,,,43.8,, 
LA01/2016/0029/O,29/12/2015,,29/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site for dwelling and garage,Lands between 25 and 27 Larch Road  Limavady,"261,416","417,991",Refused,Refused,02/08/2016,Q2,,,29.4,, 
LA01/2016/0030/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Retention of conversion of roof space to provide 3 no bedrooms, WC and shower room",81A Tartnakilly Road  Glack  Ballykelly,"261,198","419,118",Approved,Approved,20/05/2016,Q1,,,19.8,, 
LA01/2016/0032/F,23/12/2015,,23/12/2015,Causeway Coast and Glens,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Proposed new one and half storey dwelling to replace existing chalet bungalow. Proposed new dwelling to be situated on same location as existing dwelling.,20 Bridge Road  Dunloy  Ballymena.,"301,572","419,108",Approved,Approved,15/06/2016,Q1,,,23.2,, 
LA01/2016/0034/O,07/01/2016,,07/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed Housing Development consisting of Two sets of Semi- Detached Two Storey Dwelling and associated site works.,265 Clooney Road  Greysteel.,"257,898","421,307",Withdrawn,Withdrawn,,,26/07/2016,Q2,27.2,, 
LA01/2016/0035/F,11/01/2016,,11/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Retrospective Change to roof material and colour, retrospective change of window colour and retrospective rear balcony added.",10 Ballymagarry Road  Portrush.,"289,327","440,551",Approved,Approved,30/06/2016,Q1,,,23.6,, 
LA01/2016/0037/F,11/01/2016,,11/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed One and a Half Storey Side Extension and a Single Storey front and rear extension to dwelling.,45 Clonsilla Drive  Coleraine.,"282,249","428,583",Approved,Approved,04/10/2016,Q3,,,36.6,, 
LA01/2016/0042/F,11/01/2016,,11/01/2016,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Change of Use,Urban, , ,Change of use of shop to restaurant,32 The Diamond  Coleraine,"284,824","432,450",Approved,Approved,17/06/2016,Q1,,,21.8,, 
