Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA09/2017/0915/F,05/07/2017,Q2,05/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed off-site replacement dwelling,2 Magheraglass Road  Cookstown,"274,577","377,592",Approved,Approved,01/02/2018,Q4,,,28.8,, 
LA09/2017/0917/F,05/07/2017,Q2,05/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed domestic outbuilding and extension of site curtilage,56c Magherafelt Road  Tobermore,"286,303","395,366",Approved,Approved,01/09/2017,Q2,,,7.8,, 
LA09/2017/0918/O,06/07/2017,Q2,06/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Replacement Dwelling,120m East of 27 Mullaghbane Road  Dungannon,"273,793","359,540",Pending, ,,,,,37.6,1,6 - 12 months
LA09/2017/0919/F,06/07/2017,Q2,06/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed dwelling and domestic garage,Adjacent and West of 119 Washingbay Road  Coalisland,"286,261","365,881",Approved,Approved,23/11/2017,Q3,,,19.4,, 
LA09/2017/0920/F,06/07/2017,Q2,06/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,Proposed new entrance to dwelling,36 Drumnafern Road  Cullenfad  Donaghmore,"273,815","360,149",Approved,Approved,12/02/2018,Q4,,,30,, 
LA09/2017/0921/F,06/07/2017,Q2,06/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Commercial,Rural: Countryside, , ,"Proposed single storey rear extension to the existing shop to form new customer toilets, additional storage facilities to enable additional retail space to be created",Spar  212 Ballynakilly Road  Dungannon,"286,933","362,243",Approved,Approved,09/10/2017,Q3,,,12.8,, 
LA09/2017/0922/F,05/07/2017,Q2,06/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Change of Use,Rural: Countryside, , ,"Conversion of existing vacant building to provide ground floor information technology suite, first / second floor student accommodation and lift / access corridor extension",57 Parkanaur Road  Dungannon,"274,000","361,558",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0923/F,06/07/2017,Q2,06/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed new dwelling and domestic garage,45m N.W. of 177 Glen Road  Maghera,"282,653","400,729",Approved,Approved,07/03/2018,Q4,,,33.4,, 
LA09/2017/0924/RM,06/07/2017,Q2,06/07/2017,Mid Ulster,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed farm dwelling and garage,Approx 45m N.E. of 7 Quilly Road  Magherafelt,"284,706","386,148",Approved,Approved,21/09/2017,Q2,,,10.4,, 
LA09/2017/0925/RM,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Two storey dwelling and detached garage,50m South West of 45 Gortscraheen Road  Pomeroy,"268,857","374,129",Approved,Approved,17/10/2017,Q3,,,13.8,, 
LA09/2017/0926/F,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Full,Local,Mixed Use,Rural: Countryside, , ,Proposed farm buildings as machinery shed and beef shed with underground slurry tank,Junction of Whitetown Road and Roughen Road  Newmills  Dungannon,"282,147","368,649",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0927/O,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site,Site 100m South West of 5 Reenaderry Road  Coalisland,"289,431","366,063",Withdrawn,Withdrawn,,,09/08/2017,Q2,4.2,, 
LA09/2017/0928/F,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed free range henhouses (layers) max 16,000 birds with 2 no meal bins and litter shed",Approx 65m South East of 40 Gortindarragh Road  Pomeroy  Dungannon,"272,520","367,233",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0929/F,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Full,Local,Other,Rural: Settlement, , ,Raise single storey rear return to first floor level. Provide shower room and alter existing bedroom layout. Provide external playarea,14 Glenone Villas  Portglenone,"297,306","403,740",Approved,Approved,25/08/2017,Q2,,,6.6,, 
LA09/2017/0930/O,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed infill site,Site 170m South West of 5 Reenaderry Road  Coalisland,"289,390","366,015",Withdrawn,Withdrawn,,,09/08/2017,Q2,4.2,, 
LA09/2017/0931/F,07/07/2017,Q2,07/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed change of house type from that previously approved M/2009/0850/F,Approx 140m N.W.of 46 School Road  Eskra  Omagh,"253,782","357,714",Approved,Approved,02/10/2017,Q3,,,11.6,, 
LA09/2017/0932/F,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed extension and alterations to dwelling,8 Millburn Close  Cookstown,"280,674","378,843",Approved,Approved,25/08/2017,Q2,,,6.6,, 
LA09/2017/0935/F,07/07/2017,Q2,07/07/2017,Mid Ulster,MID ULSTER,Full,Local,Mixed Use,Rural: Countryside, , ,"Change of use from workshop for light engineering, repair and manufacture of agricultural and contractors plant and equipment, to light engineering storage and distribution(class B2 and B4 ) Together with retention of extension to workshop for off loading and loading",Rear of 14 Newmills Road  Dungannon,"281,026","368,248",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0936/F,07/07/2017,Q2,07/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Major,Mixed Use,Rural: Countryside, , ,"Proposed 2No. additional broiler poultry sheds (to contain in total 74000 broilers taking the total farm capacity to 148000 broilers) with 4No. feed bins ,2No gas tanks, biomass boiler shed and pellet bin, ancillary building and proposed cattle shed with underground slurry tank (to contain 80 beef cattle) new covered silage pit, covered yard area and general farm storage building",Lands approx. 300m North West and 100msouth west of 27 Terryscollop Road  Annagh  Dungannon,"278,861","354,741",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0937/A,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Consent to Display,Local,Other,Urban, , ,The led sign consists of a flat screen fixed on top of and to the adjacent structure it will display both moving images and static images intermittently for the purpose of advertising,76/78 Burn Road  Cookstown,"280,590","378,410",Approved,Approved,15/11/2017,Q3,,,17.8,, 
LA09/2017/0938/O,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement Dwelling & Garage (amended certificate),28m North of 89 Innishrush Road  Clady Road  Portglenone,"293,935","404,176",Approved,Approved,04/10/2017,Q3,,,11.8,, 
LA09/2017/0939/O,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and domestic garage,Site adjacent and south of 5 Dernanaught Road  Galbally  Dungannon,"270,523","364,543",Approved,Approved,08/09/2017,Q2,,,8.2,, 
LA09/2017/0940/A,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Consent to Display,Local,Other,Urban, , ,"Installation of 46"" TV depicting various Santander advertisements",Santander Branch  47 William Street  Cookstown,"281,031","378,373",Approved,Approved,15/09/2017,Q2,,,9.2,, 
LA09/2017/0941/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations to existing dwelling,3 Hazeldene Avenue  Magherafelt,"288,971","391,280",Approved,Approved,18/09/2017,Q2,,,9.4,, 
LA09/2017/0942/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Civic,Rural: Countryside, , ,Demolition of the existing entrance canopy and single storey extension to the front of the church,Calvary free Presbyterian church  9 Mullaghboy Hill Road  Magherafelt,"288,138","391,036",Approved,Approved,04/09/2017,Q2,,,7.4,, 
LA09/2017/0943/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Commercial,Rural: Countryside, , ,Extension to provide 2no additional offices at existing retail outlet,84 Brackaville Road  Coalisland,"283,338","367,215",Approved,Approved,26/01/2018,Q4,,,27.4,, 
LA09/2017/0944/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed conservatory to side of dwelling,1 Mullaghboy Glen  Magherafelt,"288,876","390,582",Approved,Approved,25/08/2017,Q2,,,6.4,, 
LA09/2017/0945/O,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on infill site replacing existing stables,Land between 23 and 25 Annaghmore Road  Coalisland,"286,538","365,269",Approved,Approved,06/12/2017,Q3,,,20.8,, 
LA09/2017/0946/A,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Consent to Display,Local,Other,Urban, , ,Replacement totem signage,Petrol filling station 22 Station Road  Cookstown,"281,242","376,617",Approved,Approved,07/09/2017,Q2,,,8,, 
LA09/2017/0947/F,10/07/2017,Q2,10/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Commercial,Urban, , ,Proposed storage Unit,15 Greers Road  Dungannon,"279,638","362,478",Approved,Approved,07/02/2018,Q4,,,29,, 
LA09/2017/0948/F,10/07/2017,Q2,10/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Alteration/refurbishment of dwelling, including reinstatement of rear return as accommodation block and removal of existing boundary walls at ground level for betterment of access and parking (proposed side elevation provided)",10 Circular Road  Dungannon,"280,075","362,670",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0949/F,11/07/2017,Q2,11/07/2017,Mid Ulster,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,"Demolition of existing bar/restaurant and erection of light industrial unit, with reconfigured car parking, service yard, boundary treatment and associated site works",62 Hillhead Road  Toomebridge,"296,485","391,738",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0950/O,11/07/2017,Q2,11/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and Garage,Adjacent to 11 and 35m West of 7 Roughan Road  Drumagullion  Stewartstown,"284,838","369,909",Approved,Approved,09/11/2017,Q3,,,16.8,, 
LA09/2017/0951/O,11/07/2017,Q2,11/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage,Adjacent to 7 and 37m East of 11 Roughan Road  Drumagullion  Stewartstown,"284,870","369,914",Approved,Approved,09/11/2017,Q3,,,16.8,, 
LA09/2017/0952/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Side extension to dwelling,6 Blackrock Road  Dunamore  Cookstown,"269,354","380,889",Approved,Approved,08/09/2017,Q2,,,8.2,, 
LA09/2017/0953/F,11/07/2017,Q2,11/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Rear extension to dwelling family room,12 Loughill Park  Tobermore  Magherafelt,"283,221","396,491",Approved,Approved,11/09/2017,Q2,,,8.2,, 
LA09/2017/0954/F,10/07/2017,Q2,10/07/2017,Mid Ulster,MID ULSTER,Full,Local,Other,Rural: Settlement, , ,Extension to rear of dwelling,25 Gortinari  Moneyneaney,"275,355","397,118",Approved,Approved,14/08/2017,Q2,,,4.6,, 
LA09/2017/0955/F,10/07/2017,Q2,10/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Urban, , ,Change of use from domestic dwelling to housing multiple occupancy accomodation,21 Lower Parklands  Mullaghanagh  Dungannon,"279,718","361,698",Approved,Approved,09/10/2017,Q3,,,12.4,, 
LA09/2017/0957/F,14/07/2017,Q2,14/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,2 storey extension to side of dwelling to allow car port on ground floor with 2 rooms above,3 Dixon Court  Coalisland,"283,887","366,767",Approved,Approved,14/11/2017,Q3,,,17.2,, 
LA09/2017/0958/O,14/07/2017,Q2,14/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling,At and North West of the crossroads at Liskittle road  Tullaghbeg Road and Tullaghmore Road  Brackaville  Stewartstown,"283,197","368,874",Approved,Approved,03/10/2017,Q3,,,11.2,, 
LA09/2017/0959/O,14/07/2017,Q2,14/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling (single storey),130m South West of 9 Farriter Road  Killeeshil  Dungannon,"268,556","359,547",Approved,Approved,17/10/2017,Q3,,,13.2,, 
LA09/2017/0963/A,17/07/2017,Q2,17/07/2017,Mid Ulster,MID ULSTER,Consent to Display,Local,Other,Urban, , ,Conversion of existing six sheet display unit incorporated into an existing Adshel Bus Shelter to a six sheet digital display screen,Chapel Street outside Holy Trinity College  Cookstown,"281,111","377,741",Approved,Approved,07/09/2017,Q2,,,7.4,, 
LA09/2017/0964/A,17/07/2017,Q2,17/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Consent to Display,Local,Other,Urban, , ,Conversion of existing six sheet display unit incorporated into an existing Adshel Bus shelter to a six sheet digital display screen,Circular Road  Dungannon  Outside Leisure Centre,"280,146","362,692",Approved,Approved,13/10/2017,Q3,,,12.6,, 
LA09/2017/0965/A,17/07/2017,Q2,17/07/2017,Mid Ulster,MID ULSTER,Consent to Display,Local,Other,Urban, , ,Conversion of existing six sheet display unit incorporated into a Adshel Bus Shelter to a six sheet digital display screen,Castledawson Road  outside St Mary's Grammar School  Magherafelt,"290,192","390,999",Approved,Approved,08/09/2017,Q2,,,7.6,, 
LA09/2017/0966/F,17/07/2017,Q2,17/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed new dwelling with integral domestic garage,60m North of 12 Rossmore Road  Dungannon,"279,614","364,927",Approved,Approved,23/10/2017,Q3,,,13.8,, 
LA09/2017/0967/F,17/07/2017,Q2,17/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed private dwelling and garage,Infill site between 9a and 11a Killycolpy Road  Stewartstown,"291,724","370,726",Approved,Approved,06/10/2017,Q3,,,11.6,, 
LA09/2017/0968/F,17/07/2017,Q2,17/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Proposed erection of 1 replacement storey and a half dwelling,10 Minterburn Road  Caledon,"275,377","345,774",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0970/F,17/07/2017,Q2,17/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed change of house type which has commenced construction .Previous dwelling was approved under application M/2006/0225/RM,60m South West of 101 Killeeshil Road  Dungannon,"267,365","359,967",Approved,Approved,08/09/2017,Q2,,,7.6,, 
LA09/2017/0973/F,07/07/2017,Q2,18/07/2017,Mid Ulster,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban other, ,Rear extension and alterations to both properties to create 4 two bedroom flats,35 and 37 Thomas Street  Dungannon,"279,752","362,670",Approved,Approved,14/12/2017,Q3,,,21.2,, 
LA09/2017/0974/F,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed extension to dwelling demolition of existing garage and erection of detached garage and store with loft,15 Desertmartin Road  Moneymore,"285,716","384,997",Approved,Approved,25/08/2017,Q2,,,5.6,, 
LA09/2017/0975/F,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed rear extension and alterations to existing dwelling,20 Megargy Road  Magherafelt,"287,744","389,352",Approved,Approved,04/09/2017,Q2,,,6.6,, 
LA09/2017/0976/O,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed replacement dwelling and garage under CTY3,Lands 40m West of 33 Ballybeg Road  Brocagh  Dungannon,"289,773","367,713",Withdrawn,Withdrawn,,,08/08/2017,Q2,3,, 
LA09/2017/0977/F,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,Proposed farm build as cattle shed,40m North East of 28A Toomog Road  Galbally  Dungannon,"272,990","364,268",Pending, ,,,,,,1,6 - 12 months
LA09/2017/0978/RM,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage,Site adjacent to 97A Derryloughan Road  Dungannon,"290,823","362,674",Approved,Approved,24/10/2017,Q3,,,13.8,, 
LA09/2017/0979/F,18/07/2017,Q2,18/07/2017,Mid Ulster,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Retrospective planning application for a mobile home to provide temporary residential accommodation pending the development of a permanent dwelling. (Dwelling was recently approved under LA09/2017/0497/RM),Adjacent and to the west of 108 Loughbracken Road  Cookstown,"272,027","376,047",Approved,Approved,25/08/2017,Q2,,,5.6,, 
