ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA10/2024/0584/F,01-Jul-2024,Q2,02-Jul-2024,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed 2 Storey Dwelling,"24 Main Street, Garrison, BT93 4ER","194,324","352,008",Approved,Approved,11-Sep-2024,Q2,,,9.6,, 
LA11/2024/0552/F,01-Jul-2024,Q2,01-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey side extension to dwelling,"126 Sevenoaks,  Londonderry,  BT47 6BD","246,132","416,199",Approved,Approved,22-Oct-2024,Q3,,,15.6,, 
LA11/2024/0553/F,01-Jul-2024,Q2,01-Aug-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Civic,Urban, , ,"Construction of a new Church Spire, external lighting, speakers for 'bells' and minor site works to include landscaping, pathway and seating areas.","St. Brigids Parochial House,  Racecourse Road,  Shantallow.  Londonderry,  BT48 8HJ","243,732","420,162",Pending, ,,,,,34.0,1,6 - 12 months
LA01/2024/0765/F,02-Jul-2024,Q2,02-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,Replacement of Existing Garage/Workshop,"81 Moyarget Road, Ballycastle","307,809","438,739",Approved,Approved,09-Oct-2024,Q3,,,13.6,, 
LA01/2024/0766/F,02-Jul-2024,Q2,02-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Side Extension To Existing Dwelling,39 Novally Road   Ballycastle,"308,565","440,823",Approved,Approved,22-Oct-2024,Q3,,,15.4,, 
LA01/2024/0767/F,02-Jul-2024,Q2,02-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed Replacement Dwelling & Garage,"Approx 160m NE of 53 Mullaghmeash Road, Feeny","262,667","407,280",Pending, ,,,,,,1,6 - 12 months
LA01/2024/0772/O,02-Jul-2024,Q2,03-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling on a Farm,"40m SW of 33 Novally Road, Ballycastle","308,660","440,845",Pending, ,,,,,,1,6 - 12 months
LA01/2024/0773/F,02-Jul-2024,Q2,03-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Demolish existing shed and erect proposed side extension to existing dwelling to include Bedroom/ Ensuite/ Wardrobe,"3 Lislagan Road, Ballymoney","297,276","423,856",Approved,Approved,13-Aug-2024,Q2,,,5.4,, 
LA01/2024/0774/F,02-Jul-2024,Q2,03-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension to existing dwelling,"138 Ballycastle Road, Coleraine","285,816","432,707",Approved,Approved,28-Nov-2024,Q3,,,20.6,, 
LA01/2024/0777/F,02-Jul-2024,Q2,04-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey side extension to existing dwelling and widening of existing driveway within site curtilage,"3 Aghermore Crescent,  Portstewart","282,741","436,719",Approved,Approved,06-Dec-2024,Q3,,,21.6,, 
LA01/2024/0889/F,02-Jul-2024,Q2,08-Aug-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, , ,"Provision of a loop walk from the town centre, commencing via existing Priory Lane and returning via Bleach Green Lane, with new pedestrian footpath to link the two existing Lanes (both of which are surfaced public roads). The new footpath will extend from the Priory grounds 110m northwards on the edge of woodland, and then continue 160 m eastwards on the lower edge of the new A6 embankment (currently a hard stoned maintenance lane), where it connects with Bleach Green Lane (Amended plans received)","The site extends from a point 50m east of the existing Priory Lane access to Dungiven Priory, includes the main through route footpath within the priory grounds, and provides a new exit from the Priory grounds, which extends through woodland for 110m northwards, and then continues 160m eastwards on the lower edge of new A6 embankment (existing road maintenance lane), terminating at its junction with Bleach Green Lane, Dungiven","269,172","408,351",Pending, ,,,,,,1,6 - 12 months
LA02/2024/0521/O,02-Jul-2024,Q2,08-Jul-2024,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,PROPOSED DWELLING AND DETACHED GARAGE (ON A FARM),180m SW of 27 CORBALLY ROAD  CARDONAGHY  BALLYMENA  BT42 1JQ,"305,797","403,659",Approved,Approved,05-Nov-2024,Q3,,,16.6,, 
LA02/2024/0525/F,02-Jul-2024,Q2,25-Jul-2024,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Commercial,Urban, , ,"Change of use from shop to brasserie at ground floor level, beer garden at first floor level (connecting into the Smoking Monkey and Origin Nightclub), and toilets at second floor level, with new shopfront at 70/72 Ballymoney Street.","68 - 72 Ballymoney Street,  Ballymena,  BT43 6AN","310,771","403,583",Approved,Approved,28-Oct-2024,Q3,,,13.2,, 
LA03/2024/0475/F,02-Jul-2024,Q2,02-Jul-2024,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations and extensions to dwelling,"14 Circular Road, Newtownabbey, BT37 0RF","336,013","383,306",Approved,Approved,17-Sep-2024,Q2,,,10.4,, 
LA04/2024/1152/F,02-Jul-2024,Q2,02-Jul-2024,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single-storey side and rear extension to existing 2-storey dwelling,"38 Arlington Drive,  Belfast,  BT10 0NQ","329,003","370,184",Approved,Approved,02-Aug-2024,Q2,,,4.2,, 
LA04/2024/1158/F,02-Jul-2024,Q2,08-Jul-2024,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition of existing rear wall and erection of single storey extension to rear of existing 3 storey townhouse. (AMENDED DESCRIPTION),"50 Hopefield Avenue,  Belfast,  BT15 5AP","332,999","376,876",Approved,Approved,22-Nov-2024,Q3,,,19.2,, 
LA04/2024/1159/F,02-Jul-2024,Q2,02-Jul-2024,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Change of Use,Urban, , ,"Extensions and alterations to former Lidl building and change of use to builders merchants premises with external stock yard, acoustic fence and associated site works","41 Montgomery Road (former Lidl supermarket),  Belfast,  BT6 9HL","337,333","372,166",Pending, ,,,,,,1,6 - 12 months
LA04/2024/1163/F,02-Jul-2024,Q2,04-Jul-2024,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,Retrospective change of use from dwelling (apartment) to short term let,"Apartment 13 Winter Gardens 34 Alfred Street,  Belfast,  BT2 8EP","334,057","373,658",Refused,Refused,03-Mar-2025,Q4,,,33.0,, 
LA04/2024/1172/F,02-Jul-2024,Q2,02-Jul-2024,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Change of Use,Urban, , ,Ground Floor Change of Use (CoU) from Restaurant to A1(Hair Dressing) and B1/A2(Office/Professional Services),"31-39 Queen Street,  Belfast,  BT1 6EA","333,586","374,177",Approved,Approved,08-Oct-2024,Q3,,,13.4,, 
LA06/2024/0592/LBC,02-Jul-2024,Q2,02-Jul-2024,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Listed Building Consents,Local,Other,Rural: Settlement, , ,Listed building consent associated with change of use from medical services and offices to 2No. residential apartments,"1 Donaghadee Road, Groomsport, BT19 6LG","353,864","383,324",Pending, ,,,,,,1,6 - 12 months
LA06/2024/0594/F,02-Jul-2024,Q2,02-Jul-2024,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling and garage with extended curtilage and retention of new access and domestic stable building,"185 Church Road, Holywood, BT18 9RN","341,269","377,594",Pending, ,,,,,,1,6 - 12 months
LA06/2024/0595/F,02-Jul-2024,Q2,02-Jul-2024,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Commercial,Rural: Settlement, , ,Enclosed private amenity space (13 sqm) to ground floor bedroom,"Old Inn 15-25 Main Street, Crawfordsburn, BT19 1JH","346,645","381,325",Approved,Approved,05-Feb-2025,Q4,,,29.8,, 
LA07/2024/0751/RM,02-Jul-2024,Q2,02-Jul-2024,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erect dwelling and detached garage with associated access improvements and siteworks.,"45m SW of No.15 OCallaghan Road,   Tullydonnell (OCallaghan) Silverbridge,  Armagh, BT35 9LX","297,887","316,307",Pending, ,,,,,,1,6 - 12 months
LA07/2024/0753/F,02-Jul-2024,Q2,02-Jul-2024,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Change of Use,Rural: Settlement, , ,Proposed conversion of existing dwelling to self contained holiday let.,"No. 4 Water Street, Rostrevor, Newry, Co. Down BT34 3BE","318,019","318,470",Pending, ,,,,,,1,6 - 12 months
LA08/2024/0753/F,02-Jul-2024,Q2,09-Jul-2024,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Erection of dwelling and garage (change of house type and siting in substitution of previous planning approval refs: N/2002/0351/O and N/2005/0704/RM),"Lands adjacent to and 30 metres north-east of 30 Lismaine Road, Magheralin, Craigavon, BT67 0RJ","313,724","356,978",Approved,Approved,21-Feb-2025,Q4,,,31.2,, 
LA08/2024/0754/F,02-Jul-2024,Q2,09-Jul-2024,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Civic,Urban, , ,Erection of single-storey community building (Men’s Shed),"The Secret Garden, Eden Villa Park, immediately adjacent to and east of 8a Bachelors Walk, Portadown, BT63 5BQ","302,039","354,389",Approved,Approved,15-Nov-2024,Q3,,,18.0,, 
LA08/2024/0783/F,02-Jul-2024,Q2,23-Jul-2024,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Change of Use,Urban, , ,Change of use from dwelling to 3-bed House of Multiple Occupancy (HMO),"236 Legahory Court, Craigavon, BT65 5DH","305,568","356,921",Approved,Approved,08-Nov-2024,Q3,,,15.4,, 
LA09/2024/0779/O,02-Jul-2024,Q2,02-Jul-2024,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling - Off site,10 Fallaghloon Road Maghera BT46 5JS,"282,108","400,681",Approved,Approved,08-Oct-2024,Q3,,,13.4,, 
LA09/2024/0780/F,02-Jul-2024,Q2,02-Jul-2024,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,Proposed new agricultural store (no livestock) to replace 3no existing farm buildings,40M North of No. 97 Sluggan Road Pomeroy,"266,796","371,027",Pending, ,,,,,,1,6 - 12 months
LA09/2024/0781/F,02-Jul-2024,Q2,02-Jul-2024,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and detached garage (CTY8-infill),"Lands Located immediately South of 12 Kilmakardle Road, Pomeroy","273,614","366,927",Approved,Approved,13-Sep-2024,Q2,,,10.0,, 
LA09/2024/0782/F,02-Jul-2024,Q2,02-Jul-2024,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed off site replacement dwelling,20 Gortacar Road Cookstown BT80 9HD,"278,823","374,250",Approved,Approved,26-Nov-2024,Q3,,,20.4,, 
LA09/2024/0783/F,02-Jul-2024,Q2,04-Jul-2024,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Urban,Replacement single urban dwellings, ,Off-site replacement dwelling with an attached garage,93 Moneymore Road Magherafelt BT45 6HH,"288,782","389,100",Withdrawn,Withdrawn,,,08-Aug-2024,Q2,4.6,, 
LA10/2024/0586/O,02-Jul-2024,Q2,09-Jul-2024,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling and domestic garage,36m West of 32 Doagh Road Derrygonnelly BT93 6DD,"208,831","352,547",Refused,Refused,12-Mar-2025,Q4,,,33.8,, 
LA10/2024/0587/F,02-Jul-2024,Q2,02-Jul-2024,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Change of House Type from Previously approved application LA10/2022/0579/F - for dwelling & integral garage,"Lands Between 15 & 15A Holme Road, Dromore, BT78 3BX","232,308","367,234",Approved,Approved,09-Aug-2024,Q2,,,5.2,, 
LA10/2024/0589/O,02-Jul-2024,Q2,03-Jul-2024,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of Dwelling and Domestic garage on a farm HOU11,"Immediately South West of  31 Bannagh Beg Road, Bannagh More, Kesh, Fermanagh, BT93 1AA","216,211","366,028",Approved,Approved,19-Aug-2024,Q2,,,6.2,, 
LA11/2024/0554/F,02-Jul-2024,Q2,02-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed side extension, with two storey rear extension and detached garage","46 Glenview Manor, Strabane, BT82 8FA","235,228","398,218",Approved,Approved,26-Feb-2025,Q4,,,32.8,, 
LA11/2024/0555/F,02-Jul-2024,Q2,02-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Change of use from domestic dwelling to a House of Multiple Occupation,"24 Edenmore Street, Londonderry, BT48 7JP","243,163","417,844",Approved,Approved,30-Sep-2024,Q2,,,12.2,, 
LA11/2024/0556/O,02-Jul-2024,Q2,02-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for dwelling and garage,"Lands directly east of 8 Carmoney Road, L'Derry, BT47 3JH","248,081","419,479",Pending, ,,,,,43.6,1,6 - 12 months
LA11/2024/0557/F,02-Jul-2024,Q2,02-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Change of use from domestic dwelling to a house of multiple occupation (HMO),22 NICHOLSON SQUARE  EDENBALLYMORE  LONDONDERRY  BT48 7LN,"243,021","417,436",Pending, ,,,,,,1,6 - 12 months
LA11/2024/0558/F,02-Jul-2024,Q2,05-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Proposed Change of Use from Domestic Dwelling to a House in Multiple Occupation (HMO) - 3 Bedrooms,"5 Glenview Street, Londonderry, BT48 0DZ","242,988","418,060",Approved,Approved,30-Sep-2024,Q2,,,11.6,, 
LA11/2024/0559/F,02-Jul-2024,Q2,30-Sep-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,EAST LONDONDERRY,Full,Local,Change of Use,Rural: Countryside, , ,Change of use to existing agricultural buildings to boarding kennels and extension and minor alterations to the existing buildings.,"182 Tamnaherin Road,  Londonderry,  BT47 3NP","251,199","415,033",Pending, ,,,,,,1,6 - 12 months
LA11/2024/0560/RM,02-Jul-2024,Q2,08-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed two-storey dwelling and detached garage,"Lands Approx. 40 M. North East of  7 Castlewarren Road,  Donemana,  BT82 0PJ","245,608","404,235",Approved,Approved,11-Nov-2024,Q3,,,17.4,, 
LA11/2024/0561/F,02-Jul-2024,Q2,25-Jul-2024,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,"Proposed change of use from cafe to rear of ground floor to apartment, change of use of cafe to front of ground floor to Use Class A1 and proposed four storey rear extension for nine apartments. 10 apartments in total.  (AMENDED DESCRIPTION AND PLANS)","Fiorentinis,  67 Strand Road,  Derry,  BT48 7BW","243,395","417,270",Pending, ,,,,,,1,6 - 12 months
LA01/2024/0775/F,03-Jul-2024,Q2,03-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Conversion of the existing roofspace along with the part conversion of the existing attached garage.  Erection of single storey rear extension and the raising of the existing flat roof over the extended rear extension.  Erection of garden shed/room in rear garden.,"29 Atlantic Avenue, Ballycastle","311,540","441,279",Approved,Approved,05-Nov-2024,Q3,,,17.2,, 
LA01/2024/0780/F,03-Jul-2024,Q2,04-Jul-2024,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Major,Other,Rural: Countryside, , ,Variation of Condition no.23 of LA01/2017/1124/F & LA01/2018/0790/F & Condition no.24 of B/2012/0268/F at the Craiggore Windfarm.  Condition No. 23 (LA01/2017/1124/F & LA01/2018/0790/F) & No.24 (B/2012/0268/F) relates to submission of a noise survey to assess the level of noise.  A variation is sought to vary the time for submission of survey from 'Within 6 months of the development first becoming operational' to 'Within 40 months of the development first becoming operational'.,"Craiggore Wind Farm in the townlands of Moneyguiggy and Craiggore Forest, Belraugh Road, Garvagh","276,618","416,847",Approved,Approved,07-Nov-2024,Q3,,,17.4,, 
